::1 - - [04/Nov/2025:21:15:40 +0000] "POST /customer/create-customer HTTP/1.1" 403 55 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:16:02 +0000] "POST /customer/create-customer HTTP/1.1" 500 53 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:26:27 +0000] "POST /customer/create-customer HTTP/1.1" 201 396 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:11 +0000] "GET /shipment/create-shipment HTTP/1.1" 404 163 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:23 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:25 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:40 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:41 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:49:43 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:50:23 +0000] "POST /auth/login-admin HTTP/1.1" 200 435 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:50:29 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:50:30 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:50:32 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:51:01 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:51:02 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:51:34 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:51:36 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:51:46 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:25 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:26 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:27 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:29 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:29 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:44 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:52:59 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:53:00 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:55:08 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:55:11 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:55:28 +0000] "POST /auth/login-admin HTTP/1.1" 200 435 "-" "PostmanRuntime/7.43.0"
::1 - - [04/Nov/2025:21:55:35 +0000] "POST /shipment/create-shipment HTTP/1.1" 401 32 "-" "PostmanRuntime/7.43.0"
